"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x55594930","x1419122318710870019",2021-07-25 02:28:21,"MapleLeafs","Destination: Leafs Nation <U+0001F535><U+26AA><U+FE0F>

#NHLDraft | #LeafsForever https://t.co/kutNjNsbk9","Twitter for iPhone",56,,,,FALSE,FALSE,821,89,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7G8OeaXEAMRSTd.jpg","https://t.co/kutNjNsbk9","https://twitter.com/MapleLeafs/status/1419122318710870019/photo/1","photo","http://pbs.twimg.com/media/E7G8OeaXEAMRSTd.jpg","https://t.co/kutNjNsbk9","https://twitter.com/MapleLeafs/status/1419122318710870019/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1419122318710870019","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1419098977228759042",2021-07-25 00:55:36,"MapleLeafs","That's a wrap on the 2021 #NHLDraft!

See full availabilities with Kyle Dubas, John Lilley, Matthew Knies and Ty Voit » https://t.co/s4GKXk6hKQ

#LeafsForever https://t.co/hfWJMbFeaG","Twitter Media Studio",158,,,,FALSE,FALSE,306,44,"NHLDraft LeafsForever",,"tml.hockey/370YAym","https://t.co/s4GKXk6hKQ","https://tml.hockey/370YAym","http://pbs.twimg.com/media/E7GmOjZXMAQA0V1.jpg","https://t.co/hfWJMbFeaG","https://twitter.com/MapleLeafs/status/1419098977228759042/video/1","photo","http://pbs.twimg.com/media/E7GmOjZXMAQA0V1.jpg","https://t.co/hfWJMbFeaG","https://twitter.com/MapleLeafs/status/1419098977228759042/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1419098977228759042","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1419042168300244992",2021-07-24 21:09:52,"MapleLeafs","Welcome to Leafs Nation, Vyacheslav!

#NHLDraft | #LeafsForever https://t.co/iLGHNfbMYG","Twitter Web App",63,,,,FALSE,FALSE,1194,145,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7FzJfaWUAMWvqA.jpg","https://t.co/iLGHNfbMYG","https://twitter.com/MapleLeafs/status/1419042168300244992/photo/1","photo","http://pbs.twimg.com/media/E7FzJfaWUAMWvqA.jpg","https://t.co/iLGHNfbMYG","https://twitter.com/MapleLeafs/status/1419042168300244992/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1419042168300244992","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1419029004733100038",2021-07-24 20:17:33,"MapleLeafs","The newest member of Leafs Nation: Ty Voit 

#NHLDraft | #LeafsForever https://t.co/NdK5g3gpHR","Twitter Web App",70,,,,FALSE,FALSE,1262,163,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7FnFcOXoAQSeEw.jpg","https://t.co/NdK5g3gpHR","https://twitter.com/MapleLeafs/status/1419029004733100038/photo/1","photo","http://pbs.twimg.com/media/E7FnFcOXoAQSeEw.jpg","https://t.co/NdK5g3gpHR","https://twitter.com/MapleLeafs/status/1419029004733100038/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1419029004733100038","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418977977724030985",2021-07-24 16:54:47,"MapleLeafs","Very Knies <U+0001F929>

#NHLDraft | #LeafsForever https://t.co/ZikCybpxzj","Twitter for iPhone",39,,,,FALSE,FALSE,1512,132,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7E47a0XMAU5T9Q.jpg","https://t.co/ZikCybpxzj","https://twitter.com/MapleLeafs/status/1418977977724030985/photo/1","photo","http://pbs.twimg.com/media/E7E47a0XMAU5T9Q.jpg http://pbs.twimg.com/media/E7E47a1WEAAOEUq.jpg","https://t.co/ZikCybpxzj https://t.co/ZikCybpxzj","https://twitter.com/MapleLeafs/status/1418977977724030985/photo/1 https://twitter.com/MapleLeafs/status/1418977977724030985/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418977977724030985","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418973472848584707",2021-07-24 16:36:53,"MapleLeafs","Welcome to Toronto, Matthew

#NHLDraft | #LeafsForever https://t.co/bCCAlmGwBl","Twitter Web App",54,,,,FALSE,FALSE,2609,352,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7E0sNuWEA4B12G.jpg","https://t.co/bCCAlmGwBl","https://twitter.com/MapleLeafs/status/1418973472848584707/photo/1","photo","http://pbs.twimg.com/media/E7E0sNuWEA4B12G.jpg","https://t.co/bCCAlmGwBl","https://twitter.com/MapleLeafs/status/1418973472848584707/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418973472848584707","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418961667262648324",2021-07-24 15:49:59,"MapleLeafs","War room <U+0001F4CD>

#NHLDraft | #LeafsForever https://t.co/IYcbatQPJQ","Twitter Web App",37,,,,FALSE,FALSE,799,45,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7EnOTjXIAwNoLL.jpg","https://t.co/IYcbatQPJQ","https://twitter.com/MapleLeafs/status/1418961667262648324/photo/1","photo","http://pbs.twimg.com/media/E7EnOTjXIAwNoLL.jpg http://pbs.twimg.com/media/E7EpBMlXMAE66aF.jpg http://pbs.twimg.com/media/E7EpBMTX0AAWRDI.jpg http://pbs.twimg.com/media/E7EpBMpWYAAiEPH.jpg","https://t.co/IYcbatQPJQ https://t.co/IYcbatQPJQ https://t.co/IYcbatQPJQ https://t.co/IYcbatQPJQ","https://twitter.com/MapleLeafs/status/1418961667262648324/photo/1 https://twitter.com/MapleLeafs/status/1418961667262648324/photo/1 https://twitter.com/MapleLeafs/status/1418961667262648324/photo/1 https://twitter.com/MapleLeafs/status/1418961667262648324/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418961667262648324","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418951441532731397",2021-07-24 15:09:21,"MapleLeafs","Day <U+270C><U+FE0F> is underway! 

#NHLDraft | #LeafsForever https://t.co/cz3tm8jLgx","Twitter Web App",47,,,,FALSE,FALSE,441,43,"NHLDraft LeafsForever",,,,,"http://pbs.twimg.com/media/E7EgXNGXEAU5PK1.jpg","https://t.co/cz3tm8jLgx","https://twitter.com/MapleLeafs/status/1418951441532731397/photo/1","photo","http://pbs.twimg.com/media/E7EgXNGXEAU5PK1.jpg","https://t.co/cz3tm8jLgx","https://twitter.com/MapleLeafs/status/1418951441532731397/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418951441532731397","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418589225679794178",2021-07-23 15:10:02,"MapleLeafs","From the ice to the broadcast booth, you’ve represented Leafs Nation so well!

All the best and thank you, @bigdaddymcgill <U+0001F44F> https://t.co/AUIvXndNqr","Twitter for iPhone",124,,,,TRUE,FALSE,596,40,,,"twitter.com/bigdaddymcgill…","https://t.co/AUIvXndNqr","https://twitter.com/bigdaddymcgill/status/1418576898301566978",,,,,,,,,"x846478926","bigdaddymcgill","en","x1418576898301566978","A massive Thank You to the Toronto Maple Leafs organization, LNN, and all Leaf fans for letting me talk about the game I love for the past 16 years! Hockey has been my life but I am excited to start selling real estate up in the Kawartha’s and spending time with family<U+2764><U+FE0F> https://t.co/SZFNX7EiQX",2021-07-23 14:21:03,"Twitter for iPhone",1810,75,"x846478926","bigdaddymcgill","Bob McGill",6185,167,2024,"","NHL Veteran, Leafs Nation Network Analyst , Husband, Father of 3, Grampa of 4",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418589225679794178","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1418354483093032962",2021-07-22 23:37:15,"MapleLeafs","<U+0001F535><U+26AA><U+FE0F> Our 2021-22 schedule is here! <U+26AA><U+FE0F><U+0001F535>

#LeafsForever","Twitter for Advertisers.",52,,,,FALSE,FALSE,1145,207,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1418354483093032962","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417892300454309888",2021-07-21 17:00:42,"MapleLeafs","Game times will be announced at a later date.","Twitter Web App",45,"x1417892151594213377","x55594930","MapleLeafs",FALSE,FALSE,225,21,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417892300454309888","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417892151594213377",2021-07-21 17:00:06,"MapleLeafs","Preseason dates are set <U+0001F4C5>

#LeafsForever","Twitter for Advertisers.",40,,,,FALSE,FALSE,1050,204,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417892151594213377","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417868688963874816",2021-07-21 15:26:52,"MapleLeafs","The Change the Game research study explores youth sport access, engagement and equity in the wake of the pandemic. The largest study of its kind in Canada offers ideas for a better youth sport system.
Let's rebuild together. Let's Change the Game.

Report: https://t.co/GqxjQroO78 https://t.co/sJiIhI1Hye","Twitter Web App",139,,,,FALSE,TRUE,0,33,,,,,,,,,,,,,,"x210844741","MLSEFoundation","en",,,,,,,,,,,,,,,,"x1417859453920194573","The Change the Game research study explores youth sport access, engagement and equity in the wake of the pandemic. The largest study of its kind in Canada offers ideas for a better youth sport system.
Let's rebuild together. Let's Change the Game.

Report: https://t.co/GqxjQroO78 https://t.co/sJiIhI1Hye",2021-07-21 14:50:11,"Twitter Web App",117,33,"x210844741","MLSEFoundation","MLSE Foundation",16422,1749,19442,"Toronto, ON","Changing lives through the spirit and power of sport   • @mapleleafs @raptors @torontofc @TorontoArgos @mlselaunchpad •",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417868688963874816","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417208626880651267",2021-07-19 19:44:01,"MapleLeafs","@lukeprokop_6, I admire your courage and know your story will serve as inspiration for so many. https://t.co/JK7jcGDxvJ","Twitter for iPhone",110,,,,FALSE,TRUE,0,173,,,,,,,,,,,,,,"x707354300 x810627417488297985","91Tavares lukeprokop_6","en",,,,,,,,,,,,,,,,"x1417190547735736320","@lukeprokop_6, I admire your courage and know your story will serve as inspiration for so many. https://t.co/JK7jcGDxvJ",2021-07-19 18:32:11,"Twitter for iPhone",3102,173,"x707354300","91Tavares","John Tavares",234598,72,464,"","Hockey Player for the Toronto Maple Leafs | @johntavaresfdn",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417208626880651267","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417156735333240836",2021-07-19 16:17:49,"MapleLeafs","Much respect &amp; support Luke! https://t.co/FiHufjisRb","Twitter Web App",70,,,,FALSE,TRUE,0,324,,,"twitter.com/lukeprokop_6/s…","https://t.co/FiHufjisRb","https://twitter.com/lukeprokop_6/status/1417114803118563332",,,,,,,,,"x262161277","Marner93","en",,,,,,,,,,,,,,,,"x1417155659469045760","Much respect &amp; support Luke! https://t.co/FiHufjisRb",2021-07-19 16:13:33,"Twitter Web App",6423,324,"x262161277","Marner93","Mitchell Marner",194771,237,320,"","Lk93",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417156735333240836","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1417155709230329861",2021-07-19 16:13:45,"MapleLeafs","We’re so proud of Luke for sharing his truth. We believe in inclusion and the freedom to be yourself, and remain committed to supporting and uplifting the LGBTQ2S+ community. 

#HockeyIsForEveryone <U+0001F3F3><U+FE0F><U+200D><U+0001F308> https://t.co/zFE8OGy3p2","Twitter Web App",202,,,,TRUE,FALSE,4114,276,"HockeyIsForEveryone",,"twitter.com/lukeprokop_6/s…","https://t.co/zFE8OGy3p2","https://twitter.com/lukeprokop_6/status/1417114803118563332",,,,,,,,,,,"en","x1417114803118563332","<U+2764><U+FE0F><U+0001F9E1><U+0001F49B><U+0001F49A><U+0001F499><U+0001F49C> https://t.co/7zqT0A2gJj",2021-07-19 13:31:12,"Twitter for iPhone",189644,16064,"x810627417488297985","lukeprokop_6","luke prokop",17312,181,148,"","media requests: pbalshin@tschockey.com",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1417155709230329861","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1416499218911485953",2021-07-17 20:45:05,"MapleLeafs","Spencer Carbery is joining the team as an assistant coach. #LeafsForever","Twitter for Advertisers.",72,,,,FALSE,FALSE,1142,155,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1416499218911485953","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1416482903266103296",2021-07-17 19:40:15,"MapleLeafs","TRADE: We’ve acquired forward Jared McCann from Pittsburgh in exchange for forward Filip Hållander and a 2023 seventh-round selection. #LeafsForever","Twitter for Advertisers.",148,,,,FALSE,FALSE,3541,526,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1416482903266103296","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1416446416243859457",2021-07-17 17:15:16,"MapleLeafs","Joseph Woll has signed a one-year, two-way contract extension. #LeafsForever","Twitter for Advertisers.",76,,,,FALSE,FALSE,1511,172,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1416446416243859457","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1415725349032374273",2021-07-15 17:30:00,"MapleLeafs","Mark Fraser and Carlo Colaiacovo are going head to head in the @MapleLodgeFarms Ultimate Grill Championship.

Are you Team Mark or Team Carlo? Vote now in the Leafs app for a chance to win the Ultimate Grilling Prize Pack » https://t.co/NiPKWU3W0N https://t.co/Naqa7rDDVq","Twitter Media Studio",247,,,,FALSE,FALSE,157,13,,,"tml.app/wO4Rzefbzhb","https://t.co/NiPKWU3W0N","https://tml.app/wO4Rzefbzhb","http://pbs.twimg.com/media/E6WYAS-WUAMRU-w.jpg","https://t.co/Naqa7rDDVq","https://twitter.com/MapleLeafs/status/1415725349032374273/video/1","photo","http://pbs.twimg.com/media/E6WYAS-WUAMRU-w.jpg","https://t.co/Naqa7rDDVq","https://twitter.com/MapleLeafs/status/1415725349032374273/video/1",,"x1058465858","MapleLodgeFarms","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1415725349032374273","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1414675947865968648",2021-07-12 20:00:04,"MapleLeafs","We've hired Dean Chynoweth as an assistant coach. #LeafsForever","Twitter for Advertisers.",63,,,,FALSE,FALSE,1723,227,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1414675947865968648","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1413184872668180483",2021-07-08 17:15:04,"MapleLeafs","Dermy has a new deal!

Travis Dermott has signed a two-year contract extension. #LeafsForever","Twitter for Advertisers.",93,,,,FALSE,FALSE,3132,375,"LeafsForever",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1413184872668180483","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
"x55594930","x1412056406140887045",2021-07-05 14:30:56,"MapleLeafs","@BlueJacketsNHL Our thoughts and condolences are with Matiss’ family, teammates and everyone in the Blue Jackets organization <U+0001F499>","Twitter for iPhone",111,"x1412034447663407106","x23783692","BlueJacketsNHL",FALSE,FALSE,3287,115,,,,,,,,,,,,,,"x23783692","BlueJacketsNHL","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MapleLeafs/status/1412056406140887045","Toronto Maple Leafs","Toronto","#LeafsForever","https://t.co/7lPgciRba2",FALSE,1950754,182,7135,106750,5460,2009-07-10 15:51:04,TRUE,"https://t.co/7lPgciRba2","http://mapleleafs.com",,"https://pbs.twimg.com/profile_banners/55594930/1622554156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1411395992176504834/Ut2xTVb2_normal.png"
